owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
PROGRESS RESIDENTIAL BORROWER A18 LLC,6,1606400.0,PO BOX 4090,1134 W HUBBARD ST FL3,llc,True,False,True,False,medium,True,"['3137 KINGS REALM AV', '0 GREENUP DR', '4444 HARSTON AV', 'GRANITE POINTE DR', '3220 WESTMILLS DR']",1.0,68,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
AH VENTURES LLC,6,623500.0,2722 BEVERLY PL,1373 BROOKWOOD PL,llc,True,True,False,False,medium,True,"['1205 ELDERWOOD AV', '1184 GERTRUDE DR', '2947 ARROWHEAD CT', '3005 S EASTHAVEN CT', '2091 KINGSHAVEN PL']",0.8333333333333334,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
2055 HOLDING CO LLC,6,211100.0,PO BOX 43212,PO BOX 12054,corporation,True,True,True,False,medium,True,"['0 CLEVELAND AV', '0 CLEVELAND AV', '0 CLEVELAND AV', '0 CLEVELAND AV', '0 CLEVELAND AV']",1.0,75,tier_2,"Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
COMMUNITY PROPERTIES OF OHIO III LLC,6,649400.0,88 E BROAD ST,910 E BROAD ST,llc,True,True,False,False,medium,True,"['0 OREGON AV', '107 E THIRD AV', '0 FOURTH ST', '1329 N FIFTH ST', '0 W CHAPEL ST']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BASH 3 LLC,6,2289900.0,860 HAVENDALE DR,PO BOX 346,llc,True,False,False,False,medium,True,"['1502 1520 S HIGH ST', '1492 INDIANOLA AV', '23 29 MARKISON AV', '29 31 MOLER ST', '208 SOUTHWOOD AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
2800 VALLEYVIEW DRIVE LLC,6,410400.0,3153 SERPENTINE DR,7694 GLENWOOD AVE,llc,True,False,False,False,medium,True,"['0 N HAGUE AV', '0 N HAGUE AV', '2800 VALLEYVIEW DR', '2820 VALLEYVIEW DR', '0 VALLEYVIEW DR']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
S D & J REALTY INC,6,1076600.0,460 E MAIN ST,447 E MAIN ST STE 200,corporation,True,True,False,False,medium,True,"['475 E MAIN ST', '427 E MAIN ST', '475 E MAIN ST', '475 E MAIN ST', '0 NOBLE ST']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
JUICE PROPERTIES LLC,6,1099900.0,PO BOX 668,PO BOX 668,llc,True,True,True,False,medium,True,"['2892 E TWELFTH AV', '2310 BRENTNELL AV', '370 S ROCKY FORK DR', '491 DAVENTRY LN', '707 HAVENS CORNERS RD']",0.3333333333333333,63,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BLS RENTALS LTD,6,327400.0,450 GREENLAWN AVE,4181 PATZER AVE,partnership,True,True,False,False,medium,True,"['0 GREENLAWN AV', '0 GREENLAWN AV REAR', '238 GLENWOOD AV', '0 GREENLAWN AV', '450 GREENLAWN AV']",0.8333333333333334,68,tier_2,"Partnership (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MEJOLA PROPERTIES LLC,6,4689900.0,6268 BUCK RIDGE RD,PO BOX 20081,llc,True,True,False,False,medium,True,"['4464 4466 NORWELL DR', '4478 4480 NORWELL DR', '4492 4494 NORWELL DR', '4500 4502 NORWELL DR', '4510 4512 NORWELL DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TRUE FAMILY PROPERTIES LLC,6,957600.0,PO BOX 7660,PO BOX 7660,llc,True,True,True,False,medium,True,"['1828 1830 S FIFTH ST', '1835 1837 S FIFTH ST', '1834 S FIFTH ST', '1838 S FIFTH ST', '572 MITHOFF ST']",0.0,63,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TRUE NORTH PROPERTY OWNER B LLC,6,1528100.0,PO BOX 4090,1134 W HUBBARD ST FL3,llc,True,True,True,False,medium,True,"['2719 RAPHAEL DR', '6047 ROVER LN', '4043 SUMMERSTONE DR', '331 CONSTANCE ST', '2579 ASHLEY MEADOW DR']",1.0,78,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LINDEN AREA PROPERTIES LLC,6,771400.0,4694 CEMETERY RD PMB 398,4694 CEMETERY RD #398,llc,True,True,False,False,medium,True,"['2005 2011 GRASMERE AV', '1997 GRASMERE AV', '1977 1979 JEFFERSON AV', '2004 2006 JEFFERSON AV', '2008 2010 GRASMERE AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HANSEN PROPERTIES LLC,6,1927100.0,324 DERING AVE,324 DERING AVE,llc,True,True,False,False,medium,True,"['324 E DERING AV', '2370 SEVENTH ST', '0 SEVENTH ST', '0 DERING AV', '0 SEVENTH ST']",0.6666666666666666,68,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VALUE RECOVERY GROUP II LLC,6,1923900.0,4100  HORIZONS DR STE 200,4100 HORIZONS DR STE 200,llc,True,True,False,True,medium,True,"['0 CLAYCRAFT RD', '0 TAYLOR RD REAR', '0 SCIENCE BL', '0 TECHCENTER DR', '0 TAYLOR RD']",0.3333333333333333,61,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VALVOLINE LLC,6,1358400.0,3499 BLAZER PARKWAY,PO BOX 55630,llc,True,False,False,False,medium,True,"['4053 E BROAD ST', '0 E BROAD ST', '0 E BROAD ST', '5675 HAMILTON RD', '2347 W DUBLIN GRANVILLE RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BENT TREE INVESTMENTS LLC,6,591900.0,4737 REED RD # 132 1,4737 REED RD  #132,llc,True,True,False,False,medium,True,"['945 LOCKBOURNE RD', '658 E STARR AV', '2583 ATWOOD TE', '917 S BARNETT RD', '1696 SALE RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ROWE HOUSE LLC,6,207700.0,783 SUMMIT ST,770 HAMLET ST,llc,True,False,False,False,medium,True,"['1493 FIFTH AV', '1495 FIFTH AV', '1493 FIFTH AV', '0 FIFTH AV', '888 CAMPBELL AV']",0.8333333333333334,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
DREZ PROPERTIES LLC,6,681800.0,PO BOX 12364,PO BOX 12364,llc,True,True,True,False,medium,True,"['846 TAYLOR AV', '1853 JOAN PL', '2321 TAYLOR AV', '1029 1031 TWENTY FIRST AV', '540 STAMBAUGH AV']",0.6666666666666666,74,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 50%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CHAMBERS ROAD LLC,6,560900.0,45 N FOURTH ST SUITE 200,45 N 4TH ST STE 200,llc,True,False,False,True,medium,True,"['893 CHAMBERS RD', '893 CHAMBERS RD', '0 CHAMBERS RD', '0 CHAMBERS RD', '0 CHAMBERS RD']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
VANDALINE LLC,6,1303400.0,229 E DUNEDIN RD,8805 GOVERNORS HILL DR,llc,True,False,False,False,medium,True,"['219 E COMO AV', '0 CAMPBELL AV', '682 E MITHOFF ST', '954 CAMPBELL AV', '2857 ADAMS AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
VANCE REAL ESTATE HOLDINGS LLC,6,5334800.0,3723 CLEVELAND AVE,4250 ALUM CREEK DR,llc,True,True,False,False,medium,True,"['4250 ALUM CREEK DR', '4250 ALUM CREEK DR', '4250 ALUM CREEK DR', '0 ALUM CREEK DR', 'ALUM CREEK DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
S NAPOLEON PROPERTIES LLC,6,920200.0,4694 CEMETERY RD PMB 398,4694 CEMETERY RD #398,llc,True,True,False,False,medium,True,"['375 377 NAPOLEON AV', '381 383 NAPOLEON AV', '389 391 NAPOLEON AV', '395 397 NAPOLEON AV', '401 403 NAPOLEON AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DREAM HOMES ELITE LLC,6,533100.0,2569 PARKWOOD AVE,2175 BANCROFT ST,llc,True,True,False,False,medium,True,"['2569 PARKWOOD AV', '0 E EIGHTH AV', '1339 TWENTIETH AV', '1753 KENMORE AV', '1667 CORDELL AV']",0.8333333333333334,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
JRM RENTALS II LLC,6,1020300.0,PO BOX 30382,2 N 2ND STREET  PO BOX 4460,llc,True,True,True,False,medium,True,"['2203 DARTMOUTH AV', '1503 MAYNARD AV', '1603 E KOHR PL', '3301 3303 KRISTIN CT', '3245 PARKLANE AV']",0.6666666666666666,74,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 50%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
S&S TOO LLC,6,2023800.0,695 KENWICK,695 KENWICK RD,llc,True,False,False,False,medium,True,"['754 ROSE AV', '166 168 W NORTH BROADWAY', '172 174 W NORTH BROADWAY', '768 ROSE AV', '4799 4805 W MORELAND DR']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
REITTER INVESTMENT PROPERTIES LLC,6,954900.0,1100 KING AVENUE,1100 KING AVE,llc,True,True,False,False,medium,True,"['1100 W KING AV', '1060 KING AV', '0 CONCORD AV', '0 CONCORD AV', '0 KING AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
3010 QUEENSROWE NNA LLC,6,1128700.0,597 NORTH HIGH STREET SUITE 413,2 ALLEGHENY CTR STE 200,llc,True,False,False,True,medium,True,"['712 S CHAMPION AV', '529 E MARKISON AV', '443 445 N GARFIELD AV', '3010 QUEENSROWE DR', '2832 JACK PINE CT']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
BASON PROPERTIES LLC,6,4281700.0,1816 N HIGH ST,1816 N HIGH STREET,llc,True,True,False,False,medium,True,"['2590 N HIGH ST', '159 165 NORTHWOOD AV', '88 FRAMBES AV', '100 E LANE AV', '160 E NORWICH AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
S&B VENTURE FUND II LLC,6,634100.0,7385 N STATE RT 3 PMB 3023,4120 MCNERY DR,llc,True,False,False,False,medium,True,"['955 S HIGH ST', '707 LILLEY AV', '551 LILLEY AV', '0 S OHIO AV', '1096 FRANKLIN AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
JEFFREY LAYMAN HOMES LLC,6,200300.0,4737 REED RD SUITE 300,4737 REED RD,llc,True,True,False,True,medium,True,"['0 BROOKLYN RD', '0 BROOKLYN RD', '0 BROOKLYN RD', '0 BROOKLYN RD', '0 BROOKLYN RD']",1.0,76,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DELMAR YARDS LLC,6,1014000.0,2814 DELMAR DR,2800 DELMAR DR,llc,True,False,False,False,medium,True,"['2826 2828 ALLEGHENY AV', '0 ALLEGHENY AV', '2834 2836 ALLEGHENY AV', '2815 ALLEGHENY AV', '2832 2834 DELMAR DR']",0.8333333333333334,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
JETCOAT LLC,6,669600.0,472 S BREHL AVE,472 BREHL AVE,llc,True,False,False,False,medium,True,"['472 S DANA AV', '422 S BREHL AV', '0 UNION AV', '472 S BREHL AV', '472 S BREHL AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
PEAKE MEADOWS PROPERTIES LLC,6,659600.0,P O BOX 30867,PO BOX 30867,llc,True,True,False,False,medium,True,"['3162 E THIRTEENTH AV', '2981 E TWELFTH AV', '2985 E THIRTEENTH AV', '2986 E THIRTEENTH AV', '2979 E THIRTEENTH AV']",0.6666666666666666,68,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GCM VENTURES LINDEN LLC,6,672000.0,1985 W HENDERSON RD # 2156,1985 HENDERSON RD,llc,True,True,False,False,medium,True,"['2149 LEONARD AV', '1337 MINNESOTA AV', '1475 DUXBERRY AV', '1468 TWENTY-FIRST AV', '1381 TWENTIETH AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PEAK PROPERTY SOLUTIONS LLC,6,936700.0,PO BOX 1422,901 CORPORATE CENTER DR,llc,True,True,True,False,medium,True,"['2622 SAWBURY BL', '2620 SAWBURY BL', '2618 SAWBURY BL', '2616 SAWBURY BL', '2604 2610 SAWBURY BL']",1.0,78,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MAYA ESTATES LLC,6,1407300.0,2143 VIOLET WAY,PO BOX 9202,llc,True,False,False,False,medium,True,"['3490 - 3492 WESTPOINT DR', '2635 2637 WEYBURN RD', '3415 3417 WEST POINT DR', '4546 4550 HARBOR BL', '3411 BEACHWORTH DR']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
DEMCO REAL ESTATE INC,6,352200.0,5757 KINGSTREE DRIVE,6300 BELLOW VALLEY DR,corporation,True,True,False,False,medium,True,"['5451 WELLINGTON WOODS BL', '5453 WELLINGTON WOODS BL', '5461 WELLINGTON WOODS BL', '5463 WELLINGTON WOODS BL', '0 WILDBERRY LN']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MEGAJU PROPERTIES LLC,6,1303800.0,250 DANIEL BURNHAM SQUARE UNIT 605,247 JOHN H MCCONNELL BLVD,llc,True,True,False,True,medium,True,"['251 BURNHAM SQ', '251 BURNHAM SQ', '250 DANIEL BURNHAM SQ', '250 DANIEL BURNHAM SQ', '250 DANIEL BURNHAM SQ']",0.6666666666666666,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 50%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MAYVIEW PROPERTIES LLC,6,3721700.0,3961 MACARTHER BLVD 200,PO BOX 8310,llc,True,True,False,False,medium,True,"['130 W MAYNARD AV', '120 140 W MAYNARD ST', '773 RIVERVIEW DR', '0 RIVERVIEW DR', '606 RIVERVIEW DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
FKH SFR PROPCO D LP,6,1642300.0,1850 PARKWAY PL SUITE 900,16220 N SCOTTSDALE RD STE 650,partnership,True,False,False,True,medium,True,"['2170 EASTCLEFT DR', '3699 FOX HUNT TR', '3103 VALLEYWOOD DR', '3255 RIVERPOINT CT', '2927 BRETTON WOODS DR']",1.0,62,tier_2,Partnership (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
TSP INVESTMENTS LLC,6,351400.0,9356 WILBROOK DR,243 N 5TH ST STE 330,llc,True,True,False,False,medium,True,"['0 E MOUND ST', '0 E MOUND ST', '0 E MOUND ST', '2371 HOWEY RD', '773 MORRIS AV']",0.8333333333333334,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
WARNER JUNCTION LTD,6,3089800.0,366 E BROAD ST STE 101,PO BOX 190,partnership,True,False,False,True,medium,True,"['149 151 HAYDEN AV', '161 N HAYDEN AV', '721 W RICH ST', '134-136 HAYDEN AV', '157-159 HAYDEN AV']",1.0,62,tier_2,Partnership (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
FKH SFR PROPCO H LP,6,1457900.0,1850 PARKWAY STE 900,16220 N SCOTTSDALE RD STE 650,partnership,True,False,False,True,medium,True,"['6199 AMBLESIDE DR', '2719 BELLERO WY', '4015 PEREGRINE PASS DR', '2860 HILLSTONE ST', '614 PALACE LN']",1.0,62,tier_2,Partnership (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
DEETER PROPERTIES LLC,6,1107000.0,6200 WOODCHUCK DR,5765 HOBBS DR,llc,True,True,False,False,medium,True,"['969 MILLER AV', '811 813 THURMAN AV', '1155 1157 WHITTIER ST', '1684 FERRIS RD', '4855 CHARLTON CT']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
1199 CLEVELAND LLC,6,165200.0,1195 ESSEX AVE,1199 CLEVELAND AVE,llc,True,False,False,False,medium,True,"['1183 CLEVELAND AV', '1187 CLEVELAND AV', '0 CLEVELAND AV', '1199 CLEVELAND AV', '679 681 LOCKWIN AV']",0.8333333333333334,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MAZAL GARASHI LLC,6,979800.0,3805  NORTH HIGH STREET,"3019 INDIANOLA AVE, SUITE 100",llc,True,False,False,False,medium,True,"['1538 ARGUS RD', '2728 GLENSHIRE DR', '1926 BAR HARBOR RD', '2894 FALCON BRIDGE DR', '5334 ADDERLEY AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BFS RETAIL & COMMERCIAL OPERATIONS LLC,6,2886700.0,333 E LAKE ST,PO BOX 100,llc,True,False,False,False,medium,True,"['180 N THIRD ST', '465 MORRISON RD', '5499 N HIGH ST', '0 N HIGH ST', '0 N HIGH ST']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SMLB LLC,6,1983500.0,1050 KINGSMILL PARKWAY,1050 KINGSMILL PKWY,llc,True,False,False,False,medium,True,"['1282 SEATON LN', '1294 1296 PEGWOOD CT', '1360 1362 PEGWOOD DR', '2139 TRENT RD', '2384 MINERVA PARK PL']",0.8333333333333334,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
GOLDEN BEAR QOZB LLC,6,930800.0,PO BOX 21402,PO BOX 21402,llc,True,False,True,False,medium,True,"['749 STEWART AV', '623 FREBIS AV', '627 FREBIS AV', '631 FREBIS AV', '635 FREBIS AV']",0.8333333333333334,68,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
3251 WESTERVILLE ROAD LLC,6,1801000.0,577 W NATIONWIDE BLVD STE 600,577 W NATIONWIDE BLVD,llc,True,False,False,True,medium,True,"['3251 WESTERVILLE RD', '3251 WESTERVILLE RD', '3251 WESTERVILLE RD', '3269 WESTERVILLE RD', '0 INNIS RD']",0.8333333333333334,66,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
K J & J PROPERTIES LTD,6,764800.0,145 N COUNTRYSIDE DR,901 CORPORATE CENTER DR,partnership,True,True,False,False,medium,True,"['5083 DALMENY CT', '5085 DALMENY CT', '5087 DALMENY CT', '5089 DALMENY CT', '5091 DALMENY CT']",1.0,68,tier_2,"Partnership (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DON JON HOLDINGS LLC,6,697400.0,PO BOX 1255,PO BOX 1255,llc,True,True,True,False,medium,True,"['1452 N KINGRY ST', '449 S TERRACE AV', '180 1/2 S HARRIS AV', '517 519 S EUREKA AV', '1494 GENESSEE AV']",0.5,63,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MD 3 INVESTMENT LLC,6,590900.0,PO BOX  30867,PO BOX 30867,llc,True,True,True,False,medium,True,"['3219 E TWELFTH AV', '3022 E TWELFTH AV', '2923 E THIRTEENTH AV', '2380 CENTURY DR', '1912 JERMAIN DR']",1.0,78,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DEZALOVSKY INVESTMENTS LLC,6,1149800.0,3128 E 17TH AVE STE L,293 E WHITTIER ST  ALLEY,llc,True,True,False,False,medium,True,"['295 E WHITTIER ST ALLEY', '295 WHITTIER ST', '5129 HOLBROOK DR', '836 S HAMILTON RD', '672 PIERCE AV']",0.6666666666666666,68,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BEM HOMES LLC,6,1064500.0,2775 POWELL AVE,1123 PARK VIEW DR,llc,True,True,False,False,medium,True,"['854 E GIBBARD AV', '504 N OHIO AV', '922 NINETEENTH AV', '2595 PONTIAC ST', '986 SEYMOUR AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PIPE PORTFOLIO OWNER (MULTI) LP,6,3462900.0,PO BOX 52427 C/O MARVIN F POER,PO BOX 80615,partnership,True,False,True,False,medium,True,"['0 WALL ST', '0 WALL ST', '0 WALL ST', '0 MORRILL AV', '1500 HAUL RD']",1.0,64,tier_2,Partnership (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
HEALTHY RENTAL HOMES IV LLC,6,733200.0,PO BOX 6063,PO BOX 77499,llc,True,True,True,False,medium,True,"['715 717 FREBIS AV', '815 817 SEYMOUR AV', '892 894 E FULTON ST', '1104 1106 MILLER AV', '612 614 SEYMOUR AV']",1.0,78,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BOLTOB LLC,6,604600.0,1491 POLARIS PKWY STE#131,1491 POLARIS PKWY,llc,True,False,False,True,medium,True,"['2517 NASSAU DR', '5584 ROCKWOOD CT', '4241 W MORSETOWN CT', '2238 PERKINS CT', '2228 LAURELWOOD DR']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
BEACHLER PARK PROPERTIES LLC,6,926700.0,1620 E BROAD ST STE 101,1620 E BROAD ST STE 101,llc,True,True,False,True,medium,True,"['1620 E BROAD ST', '1620 E BROAD ST', '1620 E BROAD ST', '1620 E BROAD ST', '1620 E BROAD ST']",0.3333333333333333,61,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
J&E DRYWALL LLC,6,907400.0,3159 SITKA SPRUCE DR,3159 SITKA SPRUCE DR,llc,True,False,False,False,medium,True,"['1612 COLE ST', '1357 1359 CITY PARK AV', '2437 HAMILTON AV', '2651 N AUDUBON RD', '609 S OAKLEY AV']",0.8333333333333334,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
WAYS LLC,6,755900.0,3805 N HIGH ST STE 100,3019 INDIANOLA AVE STE 100,llc,True,False,False,True,medium,True,"['1427 MYRTLE AV', '2687 N HIAWATHA ST', '1549 1551 OAKLAND PARK AV', '2969 HOWEY RD', '2679 HOWEY RD']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
TOPIARY PARK APARTMENTS LLC,6,5635100.0,3478 NORTH HIGH STREET,3478 N HIGH ST,llc,True,False,False,False,medium,True,"['518 E TOWN ST', '525 E TOWN ST', '33 S WASHINGTON AV', '513 E TOWN ST', '196 200 S WASHINGTON AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
