owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
CHANTRY PLACE HOUSING LIMITED PARTNERSHIP,2,1242100.0,2335 NORTH BANK DR,2245 N BANK DR,partnership,True,False,False,False,small,True,"['5500 MILLERSFIELD DR', '0 PARK CRESCENT DR']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
UV PNW LLC,2,407200.0,16707 TIGER MOUNTAIN RD SE,PO BOX 9202,llc,True,False,False,False,small,True,"['2885 2887 ATWOOD TE', '274 PRINCE OF WALES DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JL BUCKEYE PROPERTIES LLC,2,480800.0,7180 LINWORTH RD,7180 LINWORTH RD,llc,True,True,False,False,small,True,"['1100 N MERRIMAR CR', '91 NW BLAKE AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JK 2010 PROPERTIES LLC,2,117500.0,435 WOODARD PL,435 WOODARD PL,llc,True,True,False,False,small,True,"['0 WOODBURY AV', '549 CLARK AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JJL&K LLC,2,693100.0,2430 KUNZ RD,2430 KUNZ RD,llc,True,False,False,False,small,True,"['1306 1308 EASTVIEW AV', '1388 VIRGINIA AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
COLLAMORE WEBB LLC,2,82600.0,560 ARDEN RD,4226 SUNBURY RD,llc,True,False,False,False,small,True,"['0 ISWALD RD', '0 ISWALD RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SLPJEP LLC,2,478900.0,,PO BOX 2810,llc,True,False,False,False,small,True,"['0 MCKINLEY AV', '1733 MCKINLEY AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BLACKBURN LINDA C TR,2,390500.0,92 BISHOP SQ,901 CORPORATE CENTER DR,trust,True,False,False,False,small,True,"['92 BISHOP SQ', '0 BISHOP SQ']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JJQ24 LLC,2,291400.0,3636 SEABROOK AVE,PO BOX 9202,llc,True,False,False,False,small,True,"['3636 SEABROOK AV', '2200 AGLER RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
UTO LLC,2,459300.0,495 S HIGH ST 400,PO BOX 9202,llc,True,False,False,False,small,True,"['563 S BURGESS AV', '2451 2459 HIAWATHA ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JCA MOLINO LLC,2,421700.0,14844 FILLY LN,PO BOX 9202,llc,True,False,False,False,small,True,"['1327 - 33 TWENTY FOURTH AV', '782 784 DERRER RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCSLAGLE PROPERTY MANAGEMENT LLC,2,571100.0,1023 N 6TH ST,1023 N 6TH ST,llc,True,True,False,False,small,True,"['549 HANFORD ST', '158 E MORRILL AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BLACK CAT INVESTMENTS LLC,2,541800.0,PO BOX 29185,PO BOX 9202,llc,True,True,True,False,small,True,"['2395 INDIANOLA AV', '1449 LORETTA AV']",0.5,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BFG COLUMBUS HOLDINGS LLC,2,2429900.0,4912 CREEKSIDE DR,585 S FRONT ST STE 200,llc,True,True,False,False,small,True,"['3435 SULLIVANT AV', '3511 SULLIVANT AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
HEARTLAND FIELDS LLC,2,296600.0,11455 MARIETTA RD SE,11455 MARIETTA RD SE,llc,True,False,False,False,small,True,"['3973 CARLTON AV', '5100 CARBONDALE DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
URBAN DRIVE LLC,2,775700.0,1213 OAKWOOD LN,1213 OAKWOOD LN,llc,True,False,False,False,small,True,"['698 700 CITY PARK AV', '3963 3965 FAR HILLS DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
BEZALEFACK PROPERTY LLC,2,297100.0,1415 LONSDALE RD,1415 LONSDALE RD,llc,True,True,False,False,small,True,"['4299 E KIMBERLY PW', '4290 MACSWAY AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BLACK HAWK ENTERPRISE LLC,2,279800.0,3435 HARRISBURG GEORGESVILLE RD,3435 HARRISBURG GEORGESVILLE RD,llc,True,False,False,False,small,True,"['107 109 MIDLAND AV', '2247 SAFFORD AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
DENNISON NATALIE M TRUSTEE OF THE JO ANNE R DENNISON TRUST,2,634100.0,1074 LOCKBOURNE EASTERN ROAD,10704 LOCKBOURNE EASTERN RD,trust,True,False,False,False,small,True,"['217 W SECOND AV', '90 E LINCOLN ST']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BJP RESPONSIBLE PROPERTIES LLC,2,388300.0,1273 E WHITTIER ST,1273 E WHITTIER ST,llc,True,True,False,False,small,True,"['776 778 SEYMOUR AV', '726 728 SEYMOUR AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MCSPIV REALTY LLC,2,310500.0,85 ASCENSION ST,85 ASCENSION ST,llc,True,True,False,False,small,True,"['807 - 809 BYRON AV', '5393 PALADIM RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BKB ADVENTURES LLC,2,154300.0,815 BRENTHELL AVE,815 BRENTNELL AVE,llc,True,False,False,False,small,True,"['838 MURRAY AV', '2035 MARGARET ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BKJ HOLDINGS LLC,2,409500.0,PO BOX 373,PO BOX 373,llc,True,True,True,False,small,True,"['1888 E N BROADWAY ST', '4960 4962 N NORTHTOWNE BL']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BKM PROPERTIES LLC,2,607900.0,4266 MUMFORD DR,4266 MUMFORD DR,llc,True,True,False,False,small,True,"['476 KING AV', '911 MANOR LN']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
SMM PROPERTIES LLC,2,287500.0,2101 INTEGRITY DR S,2101 INTEGRITY DR S,llc,True,True,False,False,small,True,"['1890 ALUM CREEK DR', 'ALUM CREEK DR']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BLACK BRANCH TERMINALS LLC,2,9640700.0,P O BOX 25612,PO BOX 25612,llc,True,False,False,False,small,True,"['0 FRANK RD', '1009 FRANK RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JDH PROPERTIES LLC,2,288700.0,250 W SPRING ST APT 917,250 W SPRING ST APT 917,llc,True,True,False,False,small,True,"['723 STEWART AV', '2900 S HAMILTON RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JDGRAFF MANAGEMENT LLC,2,680100.0,1066 N HIGH ST,901 CORPORATE CENTER DR,llc,True,False,False,False,small,True,"['2076 IUKA AV', '2577 2579 SUMMIT ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BEXMAIN LLC,2,140500.0,2807 A DELMAR DR,2807 DELMAR DR STE A,llc,True,False,False,False,small,True,"['2483 E MAIN ST', '2469 E MAIN ST']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
BEXLEY VIEW LLC,2,1509800.0,605 S FRONT ST STE 200,605 S FRONT ST STE 200,llc,True,False,False,True,small,True,"['2830 E MAIN ST', '2800 E MAIN ST']",0.5,46,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); Business address (suite/floor),Possible Investor - Worth contacting
BEXLEY NEXT LLC,2,4049100.0,202 S COLUMBIA AVENUE,216 S COLUMBIA AVE,llc,True,False,False,False,small,True,"['216 S COLUMBIA AV', '202 S COLUMBIA AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HEARTFIELDS PROPERTIES LLC,2,19400.0,1457 BEXTON LOOP,1457 BEXTON LOOP,llc,True,True,False,False,small,True,"['0 E TWENTY THIRD AV', '0 E TWENTY THIRD AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BEXLEY ENTERPRISES LLC,2,822300.0,5830 NORTH HIGH STREET,5830 N HIGH ST,llc,True,False,False,False,small,True,"['3045 E MAIN ST', '730 BROOKSIDE DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BEXLEY DEVELOPER LLC,2,824800.0,222 E 11TH AVE,2501 E MAIN ST,llc,True,False,False,False,small,True,"['681 COLLEGE AV', '677 COLLEGE AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
NORTH CAMPUS RENTALS II LLC,2,366600.0,1066 N HIGH ST,8805 GOVERNORS HILL DR,llc,True,True,False,False,small,True,"['141 E TWELFTH AV', '1944 1946 N HIGH AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
CLH REAL ESTATE LLC,2,235100.0,2763 LEAR RD,2763 LEAR RD,llc,True,True,False,False,small,True,"['1773 KINGS CT', '0 KINGS CT']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JDS HOLDINGS LLC,2,501600.0,PO BOX 9486,PO BOX 9486,llc,True,True,True,False,small,True,"['762 766 E MAIN ST', '1250 AUGMONT AV']",0.5,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JOBU LLC,2,155800.0,474 HOSACK ST,474 HOSACK ST,llc,True,False,False,False,small,True,"['0 HOSACK ST', '501 HOSACK ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
DEERRUN HOLDINGS LLC,2,306100.0,2270 SCIOTO HARPER DR,2270 HARPER RD,llc,True,True,False,False,small,True,"['2270 SCIOTO HARPER DR', '5129 S RUTLEDGE DR']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JANNAT STRIEBEL LLC,2,114400.0,PO BOX 2538,PO BOX 2538,llc,True,False,True,False,small,True,"['0 STRIEBEL RD', '1621 STRIEBEL RD']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
MEDIA GENERAL OPERATIONS INC,2,1337800.0,333 E FRANKLIN ST,545 E JOHN CARPENTER FWY STE 700,corporation,True,False,False,False,small,True,"['3165 OLENTANGY RIVER RD', '0 RIVERVIEW DR']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GLANZMAN REALTY LLC,2,3699000.0,1561 ALUM CREEK DR,1561 ALUM CREEK DR,llc,True,True,False,False,small,True,"['0 ALUM CREEK DR REAR', '1561 ALUM CREEK DR']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
GOLDFINCH INVESTMENTS LLC,2,315300.0,7219 TALANTH PL,7219 TALANTH PL,llc,True,True,False,False,small,True,"['3760 CANON RIDGE PL', '3744 CANON RIDGE PL']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MCKINLEY AVENUE LTD,2,450900.0,3040 MCKINLEY AV,3042 MCKINLEY AVE,partnership,True,False,False,False,small,True,"['3040 MCKINLEY AV', '3042 MCKINLEY AV']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MED-APT INC,2,730500.0,866 S THIRD ST,536 S WALL ST STE 300,corporation,True,False,False,False,small,True,"['866 S THIRD ST', '980 PARSONS AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCKINLEY AVENUE ASSOCIATES LLC,2,432300.0,4649 HIRTH HILL RD E,4649 HIRTH HILL RD E,llc,True,False,False,False,small,True,"['0 MCKINLEY AV', '1850 MCKINLEY AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
GOLDIE & SADIE LLC,2,491200.0,136 REINHARD AVE,PO BOX 9202,llc,True,False,False,False,small,True,"['1789 GERRARD AV', '970 SELLS AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SCHENKER MARC B TR,2,1234800.0,1018 HACIENDA AVENUE,2375 N GLENVILLE DR,trust,True,False,False,False,small,True,"['1316 HARRISBURG PI', '1328 HARRISBURG PK']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
TUCKER CATHERINE P TR,2,1233300.0,5316 CASTLE PINES,5316 CASTLE PNES,trust,True,False,False,False,small,True,"['1291 S HIGH ST', '5316 CASTLE PINES']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JANES GREGORY F TRUSTEE,2,661500.0,1963 HARTWITCH ROAD,1963 HARWITCH RD,trust,True,False,False,False,small,True,"['2830 FISHER RD', '1963 HARWITCH RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BERWICK GARDENS PARTNERS LLC,2,2082600.0,PO BOX 1024,PO BOX 1024,partnership,True,False,True,False,small,True,"['3680 3688 LIVINGSTON AV', '0 E LIVINGSTON AV']",0.5,44,tier_3,Partnership (likely investor); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
VALENTINE ENTERPRISES LP,2,474700.0,PO BOX 417,PO BOX 417,partnership,True,False,True,False,small,True,"['250 DANIEL BURNHAM SQ', '250 DANIEL BURNHAM SQ']",0.0,44,tier_3,Partnership (likely investor); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
PATTON JOHN B TR,2,2999700.0,1533 LAKE SHORE DR #100,PO BOX 218117,trust,True,False,False,False,small,True,"['0 RIVERSIDE DR', '4768 RIVERSIDE DR REAR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JOG LEARNING LLC,2,2550100.0,1209 HILL RD N #200,1209 HILL RD N # 200,llc,True,False,False,False,small,True,"['0 E BROAD ST', '0 E BROAD ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SCHENK TRADING & CAPITAL LLC,2,56800.0,2423 GROVEPORT RD,2423 GROVEPORT RD,llc,True,True,False,False,small,True,"['1973 ROANOKE AV', '1973 ROANOKE AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PAUGH CARL R TR,2,318500.0,107 STONEY RIDGE DR,2013 PINE HILLS DR,trust,True,False,False,False,small,True,"['1602 1608 HILLCREST AV', '1647 OBETZ AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GOLDEN GATE ENTERPRISES LLC,2,392400.0,1813 WATERTOWER DR,2940 WAUKEEGAN AVE,llc,True,False,False,False,small,True,"['1813 WATERTOWER DR', '1815 WATERTOWER DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
V&S COLUMBUS GALVANIZING LLC,2,7391900.0,1000 BUCKEYE PARK RD,987 BUCKEYE PARK RD,llc,True,False,False,False,small,True,"['987 BUCKEYE PARK RD', '893 BUCKEYE PARK DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
JM & GS CORPORATION,2,343200.0,6268 BUCK RIDGE RD,PO BOX 1223,corporation,True,False,False,False,small,True,"['4540 E NORWELL DR', '4538 E NORWELL DR']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEANA LLC,2,271400.0,5300 TIMBERLINE RD,5300 TIMBERLINE RD,llc,True,False,False,False,small,True,"['1211 BETHEL RD', '2057 PARK RUN DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
PEEBLES-HERZOG INC,2,150300.0,,50 HAYDEN AVE,corporation,True,False,False,False,small,True,"['50 N HAYDEN AV', '0 HAYDEN AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCKINLEY PROPERTIES INC,2,699900.0,2250 MCKINLEY AVE,2250 MCKINLEY AVE,corporation,True,True,False,False,small,True,"['2270 MCKINLEY AV', '2250 MCKINLEY AV']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JM JOSEPH COMPANY LLC,2,254900.0,2721 COVENTRY ROAD,PO BOX 9202,corporation,True,False,False,False,small,True,"['1686 1688 E WHITTIER ST', '1131 E SIXTEENTH AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GOLDEN LIEM PROPERTIES LLC,2,533300.0,3296 N HIGH ST,3296 N HIGH ST,llc,True,True,False,False,small,True,"['3306 N HIGH ST', '3292 3296 N HIGH ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BLACKSTONE SINCLAIR LLC,2,236700.0,9256 PRESTWICK GREEN DRIVE,4880 SINCLAIR RD,llc,True,False,False,False,small,True,"['4880 SINCLAIR RD', '4800 SINCLAIR RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GOLDEN BRANCH LLC,2,535800.0,1407-C LAKE SHORE DR,1407 LAKE SHORE DR APT C,llc,True,False,False,False,small,True,"['990 FOURTEENTH AV', '925 927 PALMER RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
NASIBKEY PROPERTIES LLC,2,133900.0,5377 VALLEY LN E,5377 VALLEY LN E,llc,True,True,False,False,small,True,"['2033 MOCK RD', '0 MOCK RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PAUL KYONG SUK TRUSTEE,2,258200.0,4321 WHITE ASH DR,4321 S WHITE ASH DR,trust,True,False,False,False,small,True,"['0 WHITE ASH DR', '4321 WHITE ASH DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JARJAR LLC,2,184600.0,4367 GRAYS MARKET DR,4367 GRAYS MARKET DR,llc,True,False,False,False,small,True,"['5084 CLEVELAND AV', '2178 MIFFLIN BL']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
JMW PARTNERSHIP,2,1536400.0,,1000 URLIN AVE APT 1215,partnership,True,False,False,False,small,True,"['1531 1535 NEIL AV', '1535 NEIL AV']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
NEY PROPERTIES LLC,2,663600.0,852 CAMBRIDGE CT,852 CAMBRIDGE CT,llc,True,True,False,False,small,True,"['0 INTERNET DR', '708 INTERNET DR']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JM VENTURES LLC,2,37400.0,1985 OAKLAND PARK AVE,1985 OAKLAND PARK AVE,llc,True,True,False,False,small,True,"['892 LEONA AV', '0 CLEVELAND AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BIRCHTREE PROPERTIES LLC,2,242700.0,PO BOX 187,PO BOX 187,llc,True,True,True,False,small,True,"['2311 PONTIAC ST', '1903 BEAUMONT RD']",0.5,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
DENEGAS ROOFING AND RENOVATION LLC,2,271200.0,3174 CLIME RD,359 LARKSPUR DR,llc,True,False,False,False,small,True,"['281 DAKOTA AV', '586 S EUREKA AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
UNDERGATE LLC,2,574900.0,2345 E EL CHORRO WAY,2345 E EL CHORRO WAY,llc,True,False,False,False,small,True,"['409 REINHARD AV', '411 REINHARD AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
GLOBAL FREEDOM PUBLISHING LLC TR,2,253100.0,1921 GAULT ST,1491 POLARIS PKWY STE 138,trust,True,False,False,False,small,True,"['1921 GAULT ST', '3482 TREMAINE RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
DELTA QUADRANT LLC,2,261700.0,5830 E 2ND ST #94941,5830 E 2ND ST #94941,llc,True,False,False,False,small,True,"['4848 CHARLTON CT', '4850 CHARLTON CT']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
DEMARCO INC,2,116700.0,,1160 S FRONT ST,corporation,True,False,False,False,small,True,"['1146 FRONT ST', '0 S FRONT ST']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHANG CHIN SHUNG LLC,2,261900.0,786 THOMAS LN,901 CORPORATE CENTER DR,llc,True,False,False,False,small,True,"['823 DESHLER AV', '1401 TWENTIETH AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CLARK MICHAEL LYONS TR,2,413100.0,203 BALLARD DR,PO BOX 9202,trust,True,False,False,False,small,True,"['3841 3843 PETZINGER RD', '203 BALLARD DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BIG WALNUT AREA COMMUNITY IMPROVEMENT CORPORATION,2,152400.0,2446 MAUREEN BLVD,2446 MAUREEN BLVD S,corporation,True,False,False,False,small,True,"['2446 N MAUREEN BL', '2471 MAUREEN BL']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
DELUXE CONSTRUCTION LLC,2,279300.0,376 HIGHMEADOWS VILLAGE D,376 HIGHMEADOWS VILLAGE DR,llc,True,False,False,False,small,True,"['120 LOWELL RD', '673 675 SYCAMORE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BIG MOOSE LLC,2,195200.0,2468 WOODSTOCK ROAD,2468 WOODSTOCK RD,llc,True,False,False,False,small,True,"['1165 E WEBER RD', '1436 OAKLAND PARK AV']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
BIGA DONALD P TR,2,494700.0,32 HILTON HAVEN RD #3,32 HILTON HAVEN RD APT 3,trust,True,False,False,False,small,True,"['1075 CYPRESS LN', '3993 LEATHER STOCKING TR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SBR ENTERPRISES LLC,2,1134800.0,7630 RED BAY CT,7630 RED BAY CT,llc,True,False,False,False,small,True,"['1668 1670 W FIRST AV', '1660 1666 W FIRST AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
TWRPL LLC,2,562700.0,765 PARSONS AVENUE,555 METRO PL N STE 200,llc,True,False,False,False,small,True,"['156 W EIGHTH AV', '1527 1529 REPUBLIC AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HANOVER INVESTMENT CO LLC,2,1596700.0,330 W SPRING ST STE 500,330 W SPRING ST STE 500,corporation,True,True,False,True,small,True,"['262 280 HANOVER ST', '373 W NATIONWIDE BL']",0.0,53,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
NORTH 6TH GS3 LLC,2,429000.0,1208 N SIXTH ST,497 W 4TH AVE,llc,True,False,False,False,small,True,"['1208 N SIXTH ST', '1357 1359 N SIXTH ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
